player_id,loyalty_tier,marketing_opt_in,engagement_score,churn_probability,synthetic_churn_profile,historical_session_count,target_window_session_count
PLY00001081,Standard,0,0.41583895685448724,0.7382703211606904,0,3,1
PLY00001082,Standard,1,0.5289429455466348,0.3891358436011812,1,2,0
PLY00001083,Standard,1,0.6419236006440481,0.5162091577028503,0,6,2
PLY00001084,Standard,1,0.36366028613199164,0.6225180008087511,0,3,2
PLY00001085,Standard,1,0.4990138547446117,0.5727007289507439,1,3,0
PLY00001086,Silver,1,0.521643703278926,0.5435378502311076,1,2,0
PLY00001087,Standard,0,0.5101293568113905,0.31382935366127823,0,4,1
PLY00001088,Standard,1,0.11913796329997106,0.7622555979658645,1,1,0
PLY00001089,Silver,1,0.5317353958377917,0.44792136328116394,1,1,0
PLY00001090,Standard,1,0.37984827454774944,0.49435534719089064,1,2,0
PLY00001091,Gold,1,0.5956367271021874,0.4552890228155472,1,3,0
PLY00001092,Silver,1,0.3391242270107628,0.7447794798808197,1,3,0
PLY00001093,Silver,1,0.639770288202987,0.20063173967864825,0,6,6
PLY00001094,Standard,1,0.5570795934773187,0.4124958543754212,0,3,3
PLY00001095,Standard,0,0.2855601091030413,0.5604586106606874,1,2,0
PLY00001096,Silver,1,0.6571955714399605,0.38347504490592343,0,4,4
PLY00001097,Standard,1,0.5641892564407186,0.42500884410829276,0,3,1
PLY00001098,Platinum,1,0.9070135978533435,0.17801146368637202,0,7,5
PLY00001099,Standard,1,0.26307542000409684,0.7254078931022728,1,2,0
PLY00001100,Gold,1,0.6063431677275157,0.5497886503281306,0,6,5
PLY00001101,Standard,1,0.33870051883367897,0.8070453921068388,1,3,0
PLY00001102,Silver,1,0.4838386891395746,0.4427328594618878,1,2,0
PLY00001103,Standard,1,0.7097860548393091,0.21931650267717,1,2,0
PLY00001104,Gold,1,0.31298373800787305,0.6720823462828844,0,2,1
PLY00001105,Silver,0,0.4468353060356873,0.6732281320191201,1,2,0
PLY00001106,Standard,1,0.25503335815878747,0.738741890247561,1,2,0
PLY00001107,Standard,0,0.05780769948340424,0.8739019032033083,1,1,0
PLY00001108,Gold,1,0.8676992334558289,0.222890093103877,0,10,3
PLY00001109,Silver,1,0.6310881029319801,0.34667889540718083,0,2,3
PLY00001110,Silver,1,0.20903073382245857,0.7124593936549076,1,2,0
PLY00001111,Standard,1,0.2912669615813367,0.6291196953274815,0,1,2
PLY00001112,Standard,1,0.47527387730748216,0.5781046430573004,1,2,0
PLY00001114,Silver,1,0.8382375963995901,0.329001200817221,0,4,4
PLY00001115,Gold,1,0.49283096280346794,0.5842378525938463,1,2,0
PLY00001116,Gold,0,0.7011125302164404,0.385637868031289,0,4,3
PLY00001117,Standard,1,0.5935682217114192,0.45218524491368606,1,4,0
PLY00001118,Standard,1,0.4893084906128814,0.5788753856077667,1,3,0
PLY00001119,Silver,1,0.6245065784741974,0.2521285116090632,0,4,3
PLY00001120,Silver,1,0.3377758007983041,0.633667637632326,0,4,3
PLY00001121,Silver,1,0.5434736919111878,0.466368995587927,0,5,1
PLY00001122,Silver,0,0.27010426322029013,0.6841176638624586,1,3,0
PLY00001123,Standard,1,0.42546694117748873,0.5508628546491611,1,1,0
PLY00001124,Standard,0,0.21329421165778562,0.7408904977604956,1,4,0
PLY00001125,Silver,0,0.12378598781698319,0.7197741737105973,0,3,1
PLY00001126,Gold,0,0.6131185324272517,0.5048302688297952,1,4,0
PLY00001127,Gold,1,0.9592404155411083,0.21697103108723673,1,6,0
PLY00001128,Standard,1,0.6009878720888178,0.4383717253435025,1,2,0
PLY00001129,Silver,1,0.5440212487629397,0.4015777107207824,0,4,1
PLY00001130,Standard,0,0.572575556774984,0.5222366874842773,1,5,0
PLY00001131,Standard,1,0.6001044522187532,0.443865721686202,1,4,0
PLY00001132,Standard,1,0.5611455074491951,0.39092802430041534,1,4,0
PLY00001133,Standard,0,0.19836919386410626,0.7160887492680212,1,1,0
PLY00001134,Standard,0,0.22221117775993615,0.7488399376091274,0,1,1
PLY00001135,Standard,0,0.46529085259283315,0.580277738539765,0,4,1
PLY00001136,Standard,1,0.26225417427884473,0.7115816025861841,1,1,0
PLY00001137,Standard,1,0.26732349105627107,0.6790804945558567,0,2,1
PLY00001138,Gold,1,0.8082165328670654,0.34761857049458783,1,6,0
PLY00001139,Standard,1,0.4479954647391148,0.6455058911003623,1,2,0
PLY00001140,Gold,1,0.4432463926610576,0.5945148438545553,1,1,0
PLY00001141,Silver,1,0.4626839053009666,0.47195599882840567,0,4,2
PLY00001142,Gold,1,0.5576831208445834,0.35554455439097776,0,2,2
PLY00001143,Silver,1,0.4589851463456597,0.4785672380248014,0,2,2
PLY00001144,Standard,1,0.4935439661376202,0.6706156279091843,1,4,0
PLY00001146,Gold,1,0.5239451624392282,0.4942654575602234,0,4,4
PLY00001147,Standard,1,0.7877427353667468,0.4685762949347255,0,7,2
PLY00001148,Silver,0,0.658294622246783,0.3710142760792752,1,4,0
PLY00001149,Standard,1,0.7198240180823251,0.3200486926924869,0,4,3
PLY00001150,Standard,0,0.39382574821431104,0.5800336865494493,1,4,0
PLY00001151,Standard,1,0.5563281419593868,0.45101716882357445,0,3,2
PLY00001152,Standard,1,0.549487159822384,0.39790219701216745,1,3,0
PLY00001153,Silver,1,0.5450263965741512,0.3635642573350598,1,3,0
PLY00001154,Gold,1,0.4770756814153243,0.5490633571127298,0,2,2
PLY00001155,Silver,1,0.4677728657922689,0.6099276266023547,1,3,0
PLY00001156,Silver,1,0.5534727964492812,0.6619847319768285,1,3,0
PLY00001157,Silver,1,0.8672769805256071,0.21543092255697008,0,4,6
PLY00001158,Silver,1,0.5578060684642315,0.4206177637721257,0,8,3
PLY00001159,Silver,0,0.5935246702127208,0.36396856198946337,1,3,0
PLY00001160,Standard,1,0.5061351344834945,0.5945464285934161,0,2,2
PLY00001161,Standard,0,0.4580639604697516,0.607818250879064,0,2,3
PLY00001162,Silver,0,0.3482762980317826,0.5381333521124151,0,2,2
PLY00001163,Gold,1,0.48481379547058334,0.4211750867244558,0,5,1
PLY00001164,Standard,1,0.5404122888019314,0.5541919638342955,1,4,0
PLY00001165,Platinum,0,0.6775123092522072,0.38549380433448577,1,6,0
PLY00001166,Standard,1,0.31964638226375075,0.6948758775843885,1,4,0
PLY00001167,Silver,1,0.5540227258017281,0.3788956464165822,1,6,0
PLY00001168,Silver,0,0.7293613138697707,0.20428000873183755,0,3,2
PLY00001169,Silver,1,0.7292238158366129,0.26388549731870276,0,4,4
PLY00001170,Standard,1,0.6455274773444318,0.4512452962351414,0,3,6
PLY00001171,Standard,1,0.5661813849900939,0.6328625758918897,1,3,0
PLY00001172,Standard,0,0.5032660533178928,0.4662330114553131,0,3,2
PLY00001173,Silver,0,0.41603567973746153,0.7407059045615335,1,2,0
PLY00001174,Standard,0,0.1295954275843212,0.8092541125200163,1,2,0
PLY00001175,Standard,0,0.2046765833893487,0.6078241113943402,1,1,0
PLY00001176,Standard,1,0.19107395338293037,0.7358747072899644,1,1,0
PLY00001177,Standard,1,0.5266189612335844,0.5569278724450117,0,2,1
PLY00001178,Standard,1,0.41217761043237505,0.36041561246406567,0,4,3
PLY00001179,Standard,1,0.12529548127512977,0.7983327916683199,1,2,0
PLY00001180,Standard,1,0.47836357843551586,0.6186786411673135,1,6,0
PLY00001181,Standard,0,0.2781102213032832,0.6987531845805417,1,3,0
PLY00001182,Gold,1,0.98,0.1773942449424628,0,6,4
PLY00001184,Gold,1,0.7545824568271732,0.29203917678637475,1,3,0
PLY00001185,Standard,1,0.41238375599356347,0.548290685168103,1,3,0
PLY00001187,Standard,0,0.29812392875868066,0.5570329696515357,1,3,0
PLY00001188,Standard,1,0.47505132716966003,0.4608205134951167,1,3,0
PLY00001189,Platinum,1,0.6474440084376225,0.3380464351242989,0,2,4
PLY00001190,Silver,1,0.5927154585573711,0.4344889979923889,1,4,0
PLY00001191,Standard,1,0.4884639578909482,0.4620232232493174,1,2,0
PLY00001192,Standard,0,0.35607652331665274,0.539858090544445,1,4,0
PLY00001193,Standard,1,0.2364101819825144,0.7459957199991968,1,2,0
PLY00001194,Standard,1,0.3061354595352605,0.6744764033602835,1,2,0
PLY00001195,Standard,1,0.5129589185391374,0.44503427845519866,1,2,0
PLY00001196,Gold,1,0.4178428089287801,0.5936986876414231,1,3,0
PLY00001197,Standard,0,0.08063007791677043,0.7586830706862554,1,2,0
PLY00001198,Standard,1,0.24177339807114068,0.6936339825708877,0,2,1
PLY00001200,Standard,1,0.5616998531028239,0.5400591725670535,0,4,1
PLY00001201,Standard,1,0.523329078978119,0.431689075812827,1,3,0
PLY00001202,Standard,0,0.2311563857085797,0.6069784781162638,1,2,0
PLY00001203,Standard,1,0.6567715597830538,0.37251315327370704,0,7,3
PLY00001204,Silver,1,0.25845227396727743,0.5594691248596975,0,2,1
PLY00001205,Gold,0,0.7371919270735215,0.299109413308707,0,1,2
PLY00001206,Gold,1,0.5424194820104371,0.4314095486774253,1,2,0
PLY00001207,Silver,1,0.3531912251464261,0.39292760191482523,0,1,2
PLY00001209,Silver,1,0.49486630155175104,0.5450971330364243,0,2,1
PLY00001210,Standard,1,0.35633865065349707,0.5942892525895347,0,3,1
PLY00001211,Standard,1,0.2848964616846107,0.7459693435178438,1,1,0
PLY00001212,Silver,1,0.6000075262245744,0.43780214413009433,0,5,2
PLY00001213,Standard,1,0.47397184785572516,0.5852465256086098,1,3,0
PLY00001214,Standard,1,0.5614865347370149,0.55884592856881,1,2,0
PLY00001215,Standard,0,0.35676788271883714,0.6024674876645392,1,2,0
PLY00001216,Standard,1,0.6882033528906503,0.36197360886625957,1,4,0
PLY00001217,Standard,0,0.27319915892374325,0.5414055691350247,0,1,2
PLY00001218,Standard,1,0.5136467474642703,0.5986193355033127,0,1,3
PLY00001219,Standard,1,0.5243621093798712,0.47058437672998177,0,1,1
PLY00001220,Standard,0,0.35384096864876324,0.5296599748814955,1,2,0
PLY00001221,Standard,1,0.23583692357646086,0.7449961207179286,1,1,0
PLY00001222,Silver,1,0.6655352036396059,0.2161397117790413,0,1,2
PLY00001223,Silver,1,0.5143024257847334,0.44661219712838457,0,5,4
PLY00001224,Silver,1,0.45281266317703206,0.6085759550361258,0,2,2
PLY00001225,Standard,1,0.45940848093158476,0.4945255900097117,1,3,0
PLY00001226,Standard,1,0.38947631068291905,0.5233142236307987,0,1,1
PLY00001227,Standard,0,0.4273643616652885,0.5251997601703037,1,1,0
PLY00001228,Silver,1,0.48377434933908364,0.33749285386897543,1,4,0
PLY00001229,Standard,1,0.5232074511674046,0.5466476296326742,0,2,1
PLY00001230,Silver,0,0.9512141707570243,0.19431483689118467,0,2,11
PLY00001231,Standard,1,0.47419643585546173,0.49772183005097836,0,3,4
PLY00001232,Standard,1,0.30536176468006476,0.624129357430435,0,1,1
PLY00001233,Standard,1,0.3707179448208043,0.6003055025817573,1,2,0
PLY00001234,Silver,1,0.24582077707963432,0.7277921776053595,1,1,0
PLY00001235,Silver,1,0.3818532465642849,0.5797203133332813,0,2,2
PLY00001237,Standard,1,0.17214505766227073,0.629689449731735,1,1,0
PLY00001238,Standard,0,0.3860862906513086,0.6396550906823605,0,5,3
PLY00001239,Platinum,1,0.5761524100756809,0.4664839702107132,1,3,0
PLY00001240,Silver,1,0.24323982745573694,0.6973167710335182,1,2,0
PLY00001241,Standard,0,0.2603188962877163,0.7562745018893356,0,2,1
PLY00001242,Standard,1,0.5750307398701675,0.4475162379913911,0,5,2
PLY00001243,Standard,0,0.7196729637134242,0.4363421074496489,1,5,0
PLY00001244,Standard,1,0.05,0.8667500388059252,1,2,0
PLY00001245,Gold,0,0.6130316443305074,0.45712132946965117,1,3,0
PLY00001246,Silver,0,0.5048130312845509,0.43058702415428873,0,2,2
PLY00001247,Standard,1,0.6975088726146563,0.3450935044290666,0,6,1
PLY00001248,Silver,1,0.3067544473848095,0.731549539171738,1,3,0
PLY00001249,Standard,1,0.5031929333574009,0.37135500727911186,0,2,3
PLY00001250,Standard,1,0.5623185287647784,0.4207353851035112,1,3,0
PLY00001251,Standard,1,0.7157349648205704,0.31636461149916417,0,5,3
PLY00001252,Standard,1,0.4684371706163932,0.45039940183956756,0,1,2
PLY00001253,Standard,1,0.16817521646062508,0.7900245202169937,1,3,0
PLY00001254,Platinum,1,0.5452768808142043,0.4793344765019563,1,3,0
PLY00001255,Standard,0,0.4177350998649466,0.5067589684061256,1,3,0
PLY00001256,Standard,0,0.13081439721796953,0.7962380195552801,0,1,1
PLY00001257,Standard,0,0.49377487864788444,0.49713526584482837,1,2,0
PLY00001258,Standard,1,0.21645908383652168,0.6366218231694061,1,1,0
PLY00001259,Standard,1,0.796263478077962,0.24128909223281172,0,3,5
PLY00001260,Standard,1,0.5478522607721185,0.5035420609498501,1,3,0
PLY00001261,Standard,1,0.21732860839800153,0.7682224389080461,0,3,1
PLY00001262,Standard,1,0.3776900875218733,0.5523515145345284,1,2,0
PLY00001263,Standard,0,0.6014205502957709,0.4765726136382714,0,2,3
PLY00001264,Gold,1,0.37425248120409715,0.7086102392909525,0,1,3
PLY00001265,Standard,0,0.5669868066700157,0.3498009075342396,0,4,1
PLY00001266,Gold,1,0.8856711287599967,0.24968134829023633,0,5,6
PLY00001267,Platinum,1,0.5094430175899259,0.5462247000884436,0,7,2
PLY00001268,Standard,0,0.6453528374799447,0.3889736240000435,1,5,0
PLY00001269,Standard,1,0.6093750295216395,0.5268006097415451,0,5,2
PLY00001270,Gold,0,0.2695413323709625,0.808685574336782,1,1,0
PLY00001271,Standard,0,0.36581959319278734,0.6351615244116561,1,3,0
PLY00001272,Standard,0,0.5790781948498045,0.42605994601398384,1,2,0
PLY00001273,Standard,1,0.20623763587747274,0.7765058944454263,1,2,0
PLY00001274,Silver,0,0.41110769527475843,0.6371107082744359,1,2,0
PLY00001275,Standard,1,0.4984430610555919,0.295391201083436,0,3,1
PLY00001276,Standard,1,0.3706538073823085,0.5989395336899362,1,1,0
PLY00001277,Silver,1,0.3918700019737693,0.5426924629171411,0,2,1
PLY00001278,Standard,1,0.1636344769514005,0.7635536100901523,1,1,0
PLY00001279,Gold,1,0.6314229663083146,0.3735258160263285,1,1,0
PLY00001282,Standard,1,0.052052997925989046,0.7931349481341023,1,2,0
PLY00001283,Standard,1,0.469288872578534,0.4499295051552803,1,5,0
PLY00001284,Standard,0,0.30256707897610835,0.7077033165054029,1,3,0
PLY00001285,Gold,1,0.5107909215971251,0.6219545203269132,0,3,3
PLY00001286,Gold,0,0.7243312244911791,0.2666090784876448,0,2,5
PLY00001287,Standard,1,0.47892389614154934,0.39719003804814607,0,1,2
PLY00001288,Silver,1,0.4888428514815006,0.5051324272056388,1,2,0
PLY00001289,Standard,1,0.38147327820464044,0.5887927769384085,0,5,1
PLY00001290,Standard,1,0.42808856230801695,0.6539972356422943,1,2,0
PLY00001291,Standard,1,0.42795249812793934,0.44943015821206356,0,4,4
PLY00001292,Silver,1,0.8391792332605877,0.2238654013304834,0,6,3
PLY00001294,Gold,1,0.6363943323788906,0.2286060744959466,1,4,0
PLY00001295,Standard,1,0.1772649348494667,0.813526023323915,1,4,0
PLY00001296,Standard,1,0.6741464040175342,0.3927050151433954,0,3,3
PLY00001297,Standard,1,0.569305473331002,0.40948779320735273,1,3,0
PLY00001299,Standard,0,0.05,0.7180288487717901,1,3,0
PLY00001300,Gold,1,0.7443178884063484,0.2271742637957781,0,4,5
PLY00001301,Standard,1,0.5012450101470262,0.5371056897719745,1,2,0
PLY00001302,Silver,1,0.8115404433445303,0.2045172045937009,0,3,2
PLY00001303,Standard,1,0.21442161538700605,0.7140050682452767,1,3,0
PLY00001305,Silver,1,0.5489908926687601,0.6329999778533127,0,1,3
PLY00001306,Standard,1,0.3809043492749495,0.561951537978675,1,4,0
PLY00001307,Gold,1,0.8180371742656528,0.20505104826033743,0,1,1
PLY00001308,Standard,0,0.36004939024748334,0.6423438912220082,1,3,0
PLY00001309,Gold,1,0.9176435411617694,0.14787827593105538,0,6,3
PLY00001310,Standard,1,0.2250948561897735,0.8096835492206922,1,2,0
PLY00001311,Standard,1,0.45631924360549336,0.6529412747240613,0,3,2
PLY00001312,Silver,1,0.6267640333395683,0.3858974274473192,1,5,0
PLY00001314,Standard,1,0.5101995302965567,0.41637771581664834,1,4,0
PLY00001315,Silver,0,0.619251624884121,0.3738496255081127,0,5,1
PLY00001316,Silver,1,0.5502160561322914,0.43115460749203166,1,2,0
PLY00001317,Silver,1,0.2341963059016667,0.7159479073593881,1,1,0
PLY00001319,Standard,0,0.19565692081200836,0.7887017683417162,0,1,1
PLY00001320,Gold,1,0.5183034100466868,0.385301722063415,0,2,1
PLY00001321,Standard,1,0.8690264935055019,0.31773239563207256,0,6,4
PLY00001322,Standard,1,0.5058490102929601,0.5512816626353808,1,3,0
PLY00001323,Standard,1,0.3789397134869615,0.5495883378757581,0,3,1
PLY00001324,Standard,1,0.482645158710871,0.4206960006873819,1,2,0
PLY00001325,Gold,1,0.7717071117394577,0.30226711295805286,0,4,5
PLY00001326,Standard,1,0.6022330560401515,0.33734087719786215,0,6,1
PLY00001327,Gold,1,0.5957756557572825,0.5044180218014145,1,6,0
PLY00001328,Silver,1,0.7250141000824388,0.24971141985722112,0,7,5
PLY00001329,Standard,1,0.17527833197177267,0.7666692047718598,1,3,0
PLY00001330,Silver,0,0.5796519530021507,0.4318875344693732,1,4,0
PLY00001331,Silver,1,0.6315643632381771,0.3502387285010201,0,6,3
PLY00001332,Standard,0,0.49457832202596336,0.5013862691001799,1,4,0
PLY00001333,Gold,1,0.7556466002335681,0.389306553301964,0,8,3
PLY00001334,Platinum,1,0.5481476874689334,0.34510175882412236,1,1,0
PLY00001335,Standard,1,0.2856241707313602,0.6264674070933897,1,4,0
PLY00001336,Standard,1,0.4939392853935938,0.4409949536678163,1,3,0
PLY00001337,Silver,1,0.5288146857385311,0.4695624848951698,0,1,4
PLY00001338,Standard,0,0.7179242360347194,0.293321357963658,1,3,0
PLY00001339,Silver,0,0.390077872002829,0.42884478780749347,1,4,0
PLY00001340,Standard,0,0.05,0.7365671401329019,0,2,1
PLY00001341,Standard,0,0.2115484577888194,0.8142690109397536,0,5,1
PLY00001342,Standard,1,0.28665641744427306,0.6779906250789017,1,1,0
PLY00001343,Standard,0,0.5517302272961895,0.4853915402571061,0,3,1
PLY00001344,Standard,0,0.42636268245434644,0.5375987595943148,0,2,1
PLY00001345,Silver,0,0.6625628661436245,0.3735807630720381,0,4,7
PLY00001346,Standard,0,0.4186875245599381,0.5306039149832701,1,3,0
PLY00001347,Gold,1,0.7780485981213795,0.3291298519761804,0,5,2
PLY00001348,Standard,1,0.24657193164647523,0.6933310380326918,1,1,0
PLY00001349,Standard,1,0.5643770292171066,0.35461969888441663,1,1,0
PLY00001350,Standard,1,0.7672467484807813,0.32765750463077953,0,2,5
PLY00001351,Standard,1,0.23566363950718563,0.4882936962308132,1,3,0
PLY00001352,Silver,1,0.42232946456324244,0.5893419864402624,0,2,2
PLY00001353,Silver,0,0.24777703432414913,0.567830514509674,0,2,1
PLY00001354,Gold,1,0.45578851326781983,0.5131783857364743,0,2,4
PLY00001355,Silver,1,0.43081942083910435,0.44333969790889616,0,4,4
PLY00001356,Standard,1,0.24932807772145538,0.6841775956824933,1,1,0
PLY00001357,Standard,0,0.40351660769306485,0.6275386125079798,0,1,3
PLY00001358,Standard,0,0.3537732660141336,0.7304645969520844,1,3,0
PLY00001359,Standard,1,0.4972109010911228,0.37204155763790225,0,6,2
PLY00001360,Platinum,0,0.731903711599622,0.395347022374358,0,5,2
PLY00001361,Gold,1,0.6558965456882714,0.38270536728536975,0,3,2
PLY00001362,Gold,0,0.3661724151727386,0.5546410669727126,0,2,2
PLY00001364,Gold,1,0.8855157083349237,0.2772040388284785,1,10,0
PLY00001365,Gold,0,0.552044575411422,0.4323401667225806,0,3,2
PLY00001366,Silver,1,0.5571145275376203,0.5141053492662708,1,3,0
PLY00001367,Gold,1,0.7182806587716718,0.2570132810525197,0,3,4
PLY00001368,Silver,1,0.5074149044504692,0.4342174381433103,1,6,0
PLY00001369,Standard,1,0.3956089476312152,0.6583956234184924,1,3,0
PLY00001370,Standard,0,0.4793490549965916,0.6474560376785458,1,3,0
PLY00001371,Standard,0,0.5631050438126961,0.45518768065249887,1,2,0
PLY00001372,Silver,1,0.4232175114302108,0.3182415927100438,0,3,2
PLY00001373,Gold,1,0.6736473824329424,0.3434873303524348,0,3,2
PLY00001374,Silver,1,0.7586794597956086,0.3104271252797941,0,3,3
PLY00001375,Gold,1,0.7248892862806655,0.3066382818337789,0,7,6
PLY00001376,Silver,1,0.3742641950537103,0.6179161547610111,0,2,1
PLY00001377,Silver,0,0.4964263148549378,0.46032887788118454,0,2,2
PLY00001378,Standard,0,0.23913421218904402,0.752919747821684,1,4,0
PLY00001379,Standard,1,0.603930969857355,0.3278690044332903,0,2,1
PLY00001380,Standard,0,0.5162340874507828,0.6007001086712536,1,4,0
PLY00001381,Standard,1,0.594622652048937,0.5649874161747425,1,4,0
PLY00001382,Gold,1,0.40751755707029114,0.4785133767765461,1,5,0
PLY00001383,Silver,0,0.5366682362070885,0.393028893623245,1,5,0
PLY00001384,Standard,1,0.44012632323997003,0.5826978084854051,1,3,0
PLY00001385,Standard,1,0.3966885420134411,0.476784904551472,0,2,1
PLY00001386,Standard,1,0.40539458712647175,0.5308695641031246,1,2,0
PLY00001387,Gold,1,0.7000264637187014,0.4322452824516092,1,7,0
PLY00001388,Standard,1,0.33264452964929286,0.6848382224253365,0,1,1
PLY00001389,Silver,1,0.24141160553603588,0.8117258206586739,0,3,1
PLY00001390,Silver,1,0.5071941032907903,0.5043330006820594,0,2,1
PLY00001391,Standard,1,0.45797998819104363,0.48047686462162925,1,2,0
PLY00001392,Standard,1,0.5259296555693663,0.4865906611369505,1,2,0
PLY00001393,Standard,0,0.2525765707918211,0.6741324380931065,1,1,0
PLY00001394,Standard,1,0.5524856706362704,0.4500728679927397,1,8,0
PLY00001395,Silver,1,0.4613107696334324,0.5222779538317953,1,4,0
PLY00001396,Standard,0,0.28380178257076694,0.5886255118382766,0,2,1
PLY00001397,Standard,0,0.3136951878927384,0.666412998577624,0,3,1
PLY00001398,Standard,1,0.25153119447696487,0.5676569029947682,0,2,1
PLY00001399,Gold,1,0.5642537810426795,0.3786309170391091,0,5,4
PLY00001400,Standard,1,0.6419408388044499,0.3853201240719562,0,5,3
PLY00001401,Standard,1,0.3535377556926821,0.4166273948449677,0,1,1
PLY00001402,Standard,1,0.6451600127041095,0.45857244179879847,0,3,4
PLY00001403,Gold,0,0.7500852808262596,0.180588685323376,0,5,2
PLY00001404,Standard,0,0.05,0.8364236913921291,1,4,0
PLY00001405,Silver,0,0.3998064828266045,0.4625967488661835,1,3,0
PLY00001406,Standard,0,0.7592224605403566,0.28754240565037875,0,7,2
PLY00001407,Standard,1,0.49120509907029253,0.5537960081370461,1,4,0
PLY00001408,Standard,1,0.6616199969212654,0.5705040217495269,0,4,5
PLY00001409,Standard,0,0.5746216156325671,0.4596286430625935,0,5,1
PLY00001410,Silver,1,0.7085976447570886,0.2057654273491503,0,3,5
PLY00001411,Silver,1,0.554397006341709,0.5367790559262714,1,3,0
PLY00001412,Standard,1,0.548205158602616,0.4450485696757389,0,4,3
PLY00001413,Silver,1,0.3999228584403332,0.5766906155547882,1,1,0
PLY00001414,Silver,0,0.4189757036385836,0.6081103731670986,0,2,1
PLY00001415,Standard,1,0.7371037991260453,0.18323994803470992,0,5,1
PLY00001416,Standard,1,0.8048034591209536,0.2849858803988793,0,4,2
PLY00001417,Standard,1,0.38308488337859753,0.5549516942902141,0,5,1
PLY00001418,Standard,0,0.4012408438493063,0.6800186787097492,1,5,0
PLY00001419,Standard,0,0.1994360417710634,0.767849857869216,0,2,2
PLY00001420,Platinum,1,0.7991627601345022,0.17387677430256226,0,5,3
PLY00001421,Standard,1,0.14800422809317257,0.8209807253726348,1,2,0
PLY00001422,Standard,1,0.3315758421874166,0.6634099630187135,0,2,1
PLY00001423,Standard,0,0.5002956111787541,0.37345193730607085,1,2,0
PLY00001424,Standard,0,0.1888103102923349,0.7298067126289232,1,2,0
PLY00001425,Standard,1,0.5429997280844034,0.5593538163184707,1,4,0
PLY00001426,Silver,1,0.46772580075438497,0.41411518532889474,0,2,2
PLY00001427,Standard,1,0.18760417564676843,0.8088352041822254,1,3,0
PLY00001428,Standard,0,0.5197712328413856,0.36245550907423035,0,3,1
PLY00001429,Standard,1,0.48529107580078334,0.44409293114575,0,2,1
PLY00001430,Gold,1,0.6648745001325879,0.2928935438114751,0,4,2
PLY00001431,Gold,1,0.8763448359672488,0.32862182767755016,1,4,0
PLY00001432,Standard,0,0.5921461366583094,0.39462757751162586,0,2,3
PLY00001433,Standard,0,0.5631692981385413,0.36016402304237594,0,5,1
PLY00001434,Standard,1,0.3887760624470396,0.6230600043233792,1,5,0
PLY00001435,Silver,0,0.42746141593556436,0.6105574484372982,0,2,2
PLY00001438,Standard,1,0.5942195466405483,0.4884440622093548,1,6,0
PLY00001439,Standard,1,0.5719651433005765,0.4238563564495292,0,2,1
PLY00001440,Silver,0,0.3400179962051727,0.6396930435594871,0,1,1
PLY00001441,Silver,0,0.7552613484356212,0.2671504015782208,1,2,0
PLY00001442,Standard,1,0.46861221565229194,0.6658364062816281,1,2,0
PLY00001443,Gold,1,0.5162916045990318,0.5750003762471101,0,3,2
PLY00001444,Gold,1,0.5945169571646675,0.5105629708450421,1,6,0
PLY00001445,Standard,0,0.5856509877057816,0.5104247552011493,1,2,0
PLY00001446,Silver,0,0.3814378382189864,0.6319336655609717,1,2,0
PLY00001448,Standard,1,0.15525489783122443,0.6510018112637356,0,2,1
PLY00001449,Gold,0,0.5667855961494956,0.4967398873089827,0,2,2
PLY00001450,Standard,1,0.45236936182051035,0.5480428931234707,0,3,2
PLY00001451,Silver,1,0.42209877576375,0.6590977699173771,1,2,0
PLY00001452,Standard,0,0.3679010237306438,0.6705113209327334,0,1,1
PLY00001453,Silver,0,0.2504694774447134,0.7212561848711396,0,3,2
PLY00001454,Platinum,1,0.753665742167048,0.19159813006511225,0,1,3
PLY00001455,Standard,0,0.23517792581157737,0.6903074695726173,0,1,1
PLY00001456,Gold,1,0.6958538361221226,0.3012996901767983,0,3,3
PLY00001457,Standard,0,0.43550197748209435,0.5768967435441714,1,2,0
PLY00001458,Standard,1,0.3917105480930356,0.5479375368015835,0,3,3
PLY00001460,Standard,0,0.4840971735819898,0.49423090576879386,0,3,2
PLY00001461,Standard,1,0.05163299467344601,0.8228360262928366,1,2,0
PLY00001462,Standard,1,0.6865490001603752,0.32899748246222993,0,4,2
PLY00001463,Platinum,1,0.8134039503945973,0.27094664286685455,0,4,6
PLY00001464,Standard,1,0.6373494448311173,0.28025240015264086,0,6,4
PLY00001465,Standard,0,0.6322835639535903,0.3385404192900129,1,7,0
PLY00001466,Standard,1,0.42004405846793297,0.61797946621577,1,3,0
PLY00001467,Standard,1,0.7661001120367578,0.22536466098654162,0,2,7
PLY00001468,Silver,1,0.4024447790470632,0.6710741298953858,0,2,1
PLY00001469,Standard,1,0.4914002586350714,0.5926108288841967,0,2,2
PLY00001470,Silver,1,0.335811284785145,0.5954145936127548,1,2,0
PLY00001471,Silver,1,0.6976278451845536,0.6049878877226416,1,2,0
PLY00001472,Standard,1,0.26014081878456025,0.7638955466909676,1,3,0
PLY00001473,Gold,1,0.7588903859998413,0.23678928538467345,0,2,3
PLY00001474,Standard,1,0.5954024587807483,0.49442108641526344,0,6,3
PLY00001475,Standard,1,0.6465767001791394,0.3973529287110122,0,2,6
PLY00001476,Silver,1,0.5383590899174353,0.3990693187050408,1,4,0
PLY00001477,Standard,1,0.25719693843028374,0.5923240232998908,1,4,0
